,features,f_coef
3387,fact,0.03103040673011355
3388,fact that,0.0001672829503083901
3389,fact that my,-0.01407202746844351
3390,fade,0.020944434649439944
3391,fail,0.010078314048633491
3392,failed,0.06116625981746685
3393,failing,-0.040996178709665654
3394,failure,-0.06363104507044585
3395,failure and,-0.05574762742082207
3396,fair,0.053150412352914074
3397,fairly,-0.005744153485661924
3398,faith,0.054540325325063234
3399,faith in,0.011198801824536309
3400,fake,-0.022661286268158526
3401,fall,0.0005928650700189316
3402,fall apart,-0.009770041077571998
3403,fall asleep,-0.028472928397035985
3404,fall in,0.017944261270820192
3405,fallen,-7.371423290260141e-05
3406,falling,-0.010191723185629241
3407,falling apart,-0.007412104448325719
3408,falls,0.014287907522180981
3409,false,0.026106619896555456
3410,familiar,-0.006964166556083848
3411,families,-0.014164166270658972
3412,family,-0.07484506081968317
3413,family and,-0.07952204976398193
3414,family and friends,-0.03241574735109159
3415,family but,-0.014238524726945256
3416,family dont,-0.03557651031145624
3417,family has,-0.006383579876674328
3418,family have,-0.013110686565696058
3419,family is,0.011145004008965155
3420,family members,-0.006819401063673201
3421,family my,-0.013403269542840046
3422,family or,-0.0241554703511924
3423,family that,-0.003970194384348455
3424,family to,0.0032088779384280564
3425,family who,-0.015756043445124983
3426,fantastic,0.015783632937151203
3427,fantasy,-0.0005555465782982728
3428,far,0.027983023030790335
3429,far as,-0.00918274104296387
3430,far away,0.001167121919604936
3431,far from,-0.009122723555213423
3432,fast,-0.007382882534425846
3433,faster,0.040922573488231834
3434,fat,0.02172728651555668
3435,fat and,-0.02637523431772948
3436,father,-0.06992810057065685
3437,father and,0.016633754861693155
3438,father is,-0.03079688123792011
3439,fathers,-0.030359628175870016
3440,fault,-0.03897631587371919
3441,fault and,0.007629390204025137
3442,favorite,0.011913233962148096
3443,fear,-0.07283837483488448
3444,fear and,0.015296994931283647
3445,fear of,0.005449938427778627
3446,fear that,-0.044434591142959286
3447,fears,0.021117796977971955
3448,february,-0.018482271324589506
3449,fed,0.024608141559134662
3450,fed up,0.02313511735844075
3451,fed up with,0.030492882243922093
3452,feed,-0.016774568535445726
3453,feedback,-0.008654664912462829
3454,feel,-0.0585568696791541
3455,feel about,0.03558001662372978
3456,feel alone,0.03953458889443942
3457,feel am,0.014419777202449115
3458,feel and,-0.03514477213357014
3459,feel any,-0.0025687026705950968
3460,feel anything,0.04636741594265543
3461,feel as,-0.008034019261068736
3462,feel as if,-0.02734521338744464
3463,feel as though,0.015823376807410652
3464,feel awful,0.003064359685182348
3465,feel bad,0.09509159346845258
3466,feel better,-0.02100495576562426
3467,feel better but,-0.01788889706057807
3468,feel bit,-0.014297827210447199
3469,feel but,0.022367024176086523
3470,feel comfortable,0.013915728177137751
3471,feel completely,0.00237687726096015
3472,feel depressed,-0.03899309131915305
3473,feel dont,0.029043333322466086
3474,feel down,-0.03532439906537353
3475,feel empty,0.012621046437402014
3476,feel even,0.023549071458636748
3477,feel even worse,-0.019192859317529204
3478,feel free,0.009162717246776066
3479,feel free to,0.011128660116023027
3480,feel good,-0.061073400863451685
3481,feel guilty,0.05040019916028036
3482,feel guilty for,0.001949032630848182
3483,feel happy,-0.012845326890402436
3484,feel have,-0.04194314175064688
3485,feel hopeless,-0.023904729502584834
3486,feel horrible,0.022053629720536587
3487,feel im,-0.03344482263132977
3488,feel is,0.008978504409148201
3489,feel it,0.05747521972571723
3490,feel its,0.04415201058146209
3491,feel like,0.04874299859596743
3492,feel like am,0.007993240200903886
3493,feel like an,0.03342316151777376
3494,feel like can,0.015019513703423734
3495,feel like cant,-0.04562804515539593
3496,feel like crap,0.03642908022170779
3497,feel like crying,-0.0014118632436012444
3498,feel like doing,0.03967895285983081
3499,feel like dont,0.007029887504753295
3500,feel like have,-0.06011866664682396
3501,feel like im,-0.00026346509778485747
3502,feel like it,0.0005279117676701305
3503,feel like its,-0.011052850166826143
3504,feel like ive,0.007966801724584329
3505,feel like just,0.01862893592992415
3506,feel like my,0.049635934681145945
3507,feel like need,-0.017348713108191575
3508,feel like no,-0.03505780864613003
3509,feel like shit,0.016677187550509003
3510,feel like should,0.016604199421911256
3511,feel like such,0.028675772687244878
3512,feel like the,-0.08393739492294433
3513,feel like there,0.013353653701231637
3514,feel like theres,-0.03681891945964386
3515,feel like they,-0.033207376193611825
3516,feel like this,-0.05630222536055614
3517,feel little,0.010876838745058705
3518,feel lonely,0.004464263214893198
3519,feel lost,0.01740877361388421
3520,feel more,0.021276078701880752
3521,feel my,-0.046144264823791276
3522,feel myself,-0.005445009065688919
3523,feel no,-0.004096299284696249
3524,feel nothing,0.0064429341982290295
3525,feel numb,-0.029936198671173964
3526,feel really,0.10317276884760447
3527,feel right,-0.02361568884256575
3528,feel sad,-0.033099820997975385
3529,feel sick,-0.009492018561280118
3530,feel so,0.030882860189258933
3531,feel so alone,0.020020827967194385
3532,feel so bad,0.004283010372242673
3533,feel so guilty,-0.010354697468143742
3534,feel so lonely,-0.01810868676554793
3535,feel so lost,-0.013396779737372107
3536,feel so much,0.0015547841137594758
3537,feel something,-0.0030423568321076705
3538,feel sorry,-0.012375169306975206
3539,feel sorry for,-0.0075295247459503546
3540,feel terrible,0.021279091547653818
3541,feel that,0.025935284195475496
3542,feel that way,0.041659820962897845
3543,feel the,0.04437036526687047
3544,feel the need,0.003755528198331284
3545,feel the same,-0.014758364759062111
3546,feel they,-0.03666638437514543
3547,feel this,-0.02527123143329414
3548,feel this way,-0.041806384954190465
3549,feel tired,-0.036314680432809276
3550,feel too,0.020945741337151345
3551,feel trapped,0.02087455620658081
3552,feel very,0.03372469420963038
3553,feel worse,-0.03313240010058933
3554,feel worthless,0.003330928243627029
3555,feeling,-0.01656672957755787
3556,feeling and,-0.030132368088765116
3557,feeling better,0.06625650176653679
3558,feeling depressed,0.0035869313714358467
3559,feeling down,0.019832589745793886
3560,feeling good,-0.010066281571292591
3561,feeling in,-0.006268832512375559
3562,feeling is,0.01780912644037237
3563,feeling like,-0.015977695500074583
3564,feeling like this,0.0032396332732250533
3565,feeling of,-0.08812940121331915
3566,feeling pretty,-0.007429147514417045
3567,feeling really,-0.030582166489359408
3568,feeling so,0.02206763830613426
3569,feeling that,0.01854617269061332
3570,feeling the,0.007004961045223908
3571,feeling this,-0.011163659960783298
3572,feeling this way,-0.027498333603899226
3573,feeling very,-0.03582766602959374
3574,feelings,-0.13691604699520213
3575,feelings and,0.0774655835415734
3576,feelings are,-0.006206512177793699
3577,feelings for,-0.04285533074139833
3578,feelings of,0.02980453132022219
3579,feels,-0.06374645398478494
3580,feels like,-0.08664575918866438
3581,feels like im,0.0021995644836292154
3582,feels so,0.02968948705303324
3583,feet,-0.013472103468530484
3584,fell,0.050865624141961434
3585,fell in,0.023267315888053124
3586,fell in love,0.022689370522558257
3587,felt,-0.037954817556953055
3588,felt it,-0.003791672782066948
3589,felt like,-0.043597886370812945
3590,felt like this,-0.039737675481133494
3591,felt like was,0.006852492380759649
3592,felt really,-0.018099030762133348
3593,felt so,-0.05093217965901417
3594,felt that,0.0856774441585312
3595,felt the,-0.016895072833081518
3596,felt this,-0.0244087210888334
3597,felt this way,0.008398989215578627
3598,female,-0.010827904978826462
3599,few,0.030731679958976812
3600,few days,-0.049780417076838335
3601,few days ago,0.01488239340511593
3602,few friends,0.031045213423669497
3603,few hours,0.002608995600563173
3604,few minutes,0.009949966489420278
3605,few months,-0.027625611437633465
3606,few months ago,0.019257252320947573
3607,few of,0.012304373027984906
3608,few people,-0.0037680611054303707
3609,few things,0.008396993577661258
3610,few times,-0.032310735298335114
3611,few weeks,0.011733712497254164
3612,few weeks ago,0.009133776124868133
3613,few years,0.027381879051697422
3614,few years ago,-0.005558255248339007
3615,fiance,-0.030051816512350896
3616,field,-0.06547750963840397
3617,fight,0.011179084119452244
3618,fight and,0.001700590727447999
3619,fight with,-0.03976987221490551
3620,fighting,-0.035308217461119375
3621,fights,0.01946622133638234
3622,figure,0.010306978930080821
3623,figure out,0.030185553436000497
3624,figured,-0.009481230265494179
3625,fill,0.04792208229147184
3626,filled,-0.01767193122468807
3627,filled with,-0.002309892669925637
3628,film,0.04388518667488647
3629,final,-0.01304811406896966
3630,finally,-0.006706790728207231
3631,finally got,0.016205347403909068
3632,financial,0.004707345468808002
3633,financially,0.008949908705966464
3634,find,-0.00540692776801586
3635,find another,-0.03994399987097248
3636,find it,-0.08230371685194093
3637,find it hard,-0.06113425968937145
3638,find job,0.007406967195976949
3639,find me,0.029193218876244872
3640,find my,-0.029810089351141458
3641,find myself,0.07706340138582891
3642,find out,0.02142055043863493
3643,find some,-0.008380678136708645
3644,find someone,-0.03839543300281958
3645,find that,-0.01343806992909144
3646,find the,0.027349878056866225
3647,find way,0.008815942283186455
3648,finding,-0.048122274454725875
3649,finding it,-0.05153747797050843
3650,finds,-0.04270407646878046
3651,fine,-0.03927629554702202
3652,fine and,-0.02967696618808243
3653,fine but,-0.01313261480329198
3654,fine with,-0.003952085396787895
3655,finger,0.04098545436030533
3656,fingers,-0.021156090968311274
3657,finish,-0.053412200655595744
3658,finished,0.03319550548536276
3659,finishing,0.005723934801526469
3660,fire,-0.01505685443832296
3661,fired,-0.08015508510897455
3662,first,-0.08190485827350355
3663,first and,0.005758418592780227
3664,first day,-0.011191101547103805
3665,first of,-0.009897337124929366
3666,first of all,-0.008773361817766404
3667,first off,-0.02837459897416353
3668,first place,0.0308066564581895
3669,first post,-0.09765414101968527
3670,first thing,0.014168232109787304
3671,first time,-0.02767872615238522
3672,first time in,0.017282461912661782
3673,first year,-0.0037100661542382378
3674,fit,0.04912476249970502
3675,fit in,0.030979453618696265
3676,five,0.03783399587229218
3677,five years,0.05769582316864846
3678,fix,0.022462559636442968
3679,fix it,-0.03142266054157629
3680,fixed,0.041958885048463845
3681,flat,0.019735005032262217
3682,floor,-0.02629241433190023
3683,fly,0.036003691570863805
3684,flying,-0.013961992964129519
3685,focus,-0.0474886751475318
3686,focus on,0.021995669817353843
3687,focused,-0.039295721872834644
3688,folks,-0.02881795168564549
3689,follow,0.01603143815711112
3690,followed,-0.06541284964206463
3691,following,-0.007758925838828309
3692,food,0.04145348794959258
3693,food and,-0.005799733904697227
3694,fool,0.014315797660680314
3695,foot,-0.020398554392968685
3696,football,-0.020849848097192744
3697,for about,-0.14305342918245645
3698,for about months,-0.008375721737223221
3699,for about year,0.005388408640516779
3700,for about years,-0.06660247415569409
3701,for ages,-0.0006207433990376772
3702,for all,0.019890068606405537
3703,for all of,-0.019504580349347978
3704,for all the,0.0013397922378642316
3705,for almost,0.00817805625549435
3706,for an,-0.01332060127559754
3707,for and,-0.03380832907132628
3708,for another,0.06287104300661248
3709,for any,-0.03793676606382237
3710,for anyone,0.02847856491463794
3711,for anything,-0.0035142090459644045
3712,for as,0.03693790318730857
3713,for as long,0.028317342108891617
3714,for at,-0.032296537743641704
3715,for at least,-0.04381934399126167
3716,for attention,-0.02106855089163327
3717,for awhile,-0.0028827160154464766
3718,for being,0.03388655810668816
3719,for being so,-0.02904282414571359
3720,for bit,0.0008882742596347782
3721,for college,-0.009352215352952269
3722,for couple,-0.0030257821887592316
3723,for couple of,0.006541875538788373
3724,for days,0.0624535637976574
3725,for depression,-0.01859790767635955
3726,for doing,0.0007302941864666512
3727,for every,0.0090466095525672
3728,for everyone,0.005551394366105522
3729,for everything,0.03900921469894702
3730,for example,0.02217284182070689
3731,for feeling,0.0009936895550683956
3732,for few,0.06418396926163748
3733,for few days,0.00973073259070682
3734,for few months,0.016188258065120795
3735,for few years,0.010303939839021775
3736,for good,-0.021729715615887206
3737,for having,0.026241706193769795
3738,for help,0.03344398748752471
3739,for her,-0.02260369201922548
3740,for her and,0.024792163653218516
3741,for her to,-0.026566640202174075
3742,for him,-0.00012182862922860752
3743,for him and,0.00425042560703372
3744,for him to,-0.0128609140330012
3745,for his,0.013002413408559371
3746,for hours,0.015302828839676808
3747,for how,0.03462595222526729
3748,for it,0.0009085432569644387
3749,for it and,-0.00607104883450961
3750,for it to,0.033793567748737416
3751,for job,-0.002942412112066684
3752,for just,-0.007342306208899915
3753,for life,0.03811664752857001
3754,for like,0.046715958777643174
3755,for listening,-0.012889506722856917
3756,for little,-0.0015942838278886276
3757,for little while,-0.004174475922340123
3758,for long,-0.06628117322517742
3759,for long time,-0.01360214538078111
3760,for making,0.015015658759963642
3761,for many,-0.004058278813397628
3762,for many years,-0.012524463459169764
3763,for me,-0.0017589317482638875
3764,for me and,-0.03806423914305104
3765,for me because,-0.022802432202163554
3766,for me but,0.021612559944335998
3767,for me im,-0.013136366434617864
3768,for me it,0.010137863960933836
3769,for me to,-0.03149578314283149
3770,for money,-0.034364880153690804
3771,for month,0.030105487952287218
3772,for months,-0.06008697939617626
3773,for months and,-0.0006313295666977467
3774,for more,0.023275846508601858
